Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Myanmar,Standardised Precipitation-Evapotranspiration Index,-0.33,-0.51,-1.58,-0.036145588,-0.224322754,0.700557025,-0.510419636,-0.990583228,0.725473583,0.156219949,0.135032228,0.927653922,-1.090344559,-0.146721654,-1.066680356,1.061950859,1.104253304,0.030627868,-1.188135293,0.019025398,1.835623268,-1.597385866,0.224159835,-2.537287718,-0.929908191,0.985012318,1.413753998,-0.293866894,-1.667281882,-0.86881763,-0.9,..
Namibia,Standardised Precipitation-Evapotranspiration Index,0.65,-2.98,0.35,-0.667397186,-1.832083978,-0.889851284,0.777191273,-1.854508419,-5.42E-05,0.617451374,-0.07913665,-0.049943159,-0.15601146,-0.075294982,-0.451394197,1.533538513,-0.146269232,-0.053513575,0.653450044,-0.316887267,0.830174658,0.298241941,-0.839291176,0.398957705,-1.412945931,-1.155781359,-0.113613527,-0.053952561,-0.436319492,0.131528237,0.12,..
Nauru,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,Standardised Precipitation-Evapotranspiration Index,-1.19,-1.79,-1.42,-1.259066644,-0.941995541,-0.687704539,0.811119005,0.716935745,1.006443487,0.538707381,0.070004781,0.199389714,0.177587707,-0.195420733,-1.590973782,-1.058073152,-0.88465997,0.288472181,-1.775328756,-0.511223706,1.940840019,-0.178299526,0.06398903,-3.072732982,-0.25179528,-0.137548514,-0.303497778,-0.249658795,-0.77075038,-0.19862518,0.28,..
Netherlands,Standardised Precipitation-Evapotranspiration Index,-1.04,-0.07,1.22,0.919551483,-0.045221222,-1.287935803,-1.092277335,2.557284717,0.690518569,0.87664253,1.371136172,1.153860058,-1.808945399,0.400602159,0.054419202,-0.795885179,0.924511077,0.035649986,-0.885679924,-0.270088481,-0.778651373,0.279125612,-0.802772072,-0.799705586,-0.431158078,-0.413128645,0.014612489,-1.992109887,-0.892385172,-1.277587252,0.52,..
New Zealand,Standardised Precipitation-Evapotranspiration Index,0.67,0.49,-1.21,0.652634742,2.275651285,0.566808971,-1.042585897,0.882018966,-0.245503213,-0.424207337,0.033681258,0.610414814,-1.411364448,1.043262983,-1.847892608,-0.203168117,-1.836492751,0.584384635,-0.620502445,0.02125546,1.265943427,-0.528855921,-0.485938221,-1.137159644,0.273843982,-0.839524666,-0.659337312,-0.391790998,1.546154156,-0.171538871,1.21,..
Nicaragua,Standardised Precipitation-Evapotranspiration Index,-0.89,-1.23,-0.07,-1.98809074,0.661464288,1.38094257,-0.952464574,0.558551547,0.555096639,-0.997033053,-1.211711015,-0.914546767,0.097002762,0.826535691,0.328284376,0.524699864,-0.41789098,1.583987789,-0.913363844,1.290728545,0.128018583,-1.071984724,-0.699668346,-1.291406971,-1.540159521,-1.140426468,0.471474146,-0.673040837,-1.692962203,0.74914932,-0.68,..
Niger,Standardised Precipitation-Evapotranspiration Index,0.81,1.03,-1.21,1.659835906,-0.963227645,-1.511960708,-0.664533201,0.193124891,0.60876604,-1.089798374,-1.1432565,-1.684405884,0.022937372,-1.142538556,0.18453313,-0.849535896,-0.69032714,-0.183997545,-1.755461632,-1.106535987,-1.414960977,0.607796843,-0.909875343,-1.161589038,-0.172505792,-0.237976052,-0.148523547,0.289687064,0.368277912,1.332353241,-1.52,..
Nigeria,Standardised Precipitation-Evapotranspiration Index,1.35,-0.38,-1.05,0.807678776,-0.028010243,0.628805052,0.592721137,-0.471564641,0.708807451,-0.814473229,-0.703530472,-0.887369908,0.701011822,-0.664015227,-0.216561446,-0.417197978,-0.27959909,0.04582113,-0.661819273,0.253200203,-1.668850088,0.621315173,-1.469759667,-0.76962713,-1.560883569,0.224647042,-0.448487402,0.383219575,1.272816024,0.524689294,-1.34,..
North Macedonia,Standardised Precipitation-Evapotranspiration Index,0.43,-0.99,-1.91,-1.027366287,0.809598528,0.316179041,-1.136282173,-0.429744054,-0.10420541,-2.46382959,-1.868102069,0.621694788,-0.766022078,-0.281152015,0.308095881,0.209304382,-0.309563055,-1.394397162,0.837917842,1.067694505,-2.187805235,-1.379527119,-1.400460339,1.82999494,-0.029587574,0.428898909,-0.757857939,-0.966103838,-0.636543377,-0.792616939,-0.01,..
Norway,Standardised Precipitation-Evapotranspiration Index,0.31,1.43,0.08,-0.268164353,0.905301931,-0.866957703,-0.242055356,1.376294861,1.578523704,1.845268173,1.134762787,-0.72951736,0.012166382,0.568508943,1.064960664,0.805699981,1.333362162,0.787434907,0.298612487,-0.093895715,1.33025337,1.337775988,0.19324222,-0.389335615,1.710966133,0.27129912,1.853064777,-0.509698406,1.296157171,1.76498301,0.06,..
Oman,Standardised Precipitation-Evapotranspiration Index,0.64,1.88,-0.3,-0.602144553,1.010815767,0.233337014,1.834245581,-0.755086321,-1.438437961,-1.412260215,-1.3226289,-0.863000631,-1.209709991,-1.042196601,-0.763384417,-0.303751728,0.247547548,-1.00262038,-1.02276076,-1.771041377,-1.044202064,-0.918127707,-0.292456037,-0.651500564,-2.116104985,-1.882707655,-1.974191142,-1.965499753,-1.957606491,-0.709135958,-2.47,..
Pakistan,Standardised Precipitation-Evapotranspiration Index,-0.25,1.42,-1.1,1.662070447,1.170912984,0.99751237,1.274771229,-0.231517748,-1.283917883,-1.599399045,-1.163977298,-1.508233006,1.381094185,-1.1787966,0.690668004,0.98555727,0.009283758,0.396023662,-0.667987276,1.316815333,0.141830412,-0.360319738,0.515193679,-1.03310609,1.487807975,-0.709120879,-0.92308812,-2.176053312,1.140023452,1.552374155,-1.79,..
Palau,Standardised Precipitation-Evapotranspiration Index,1.46,-1.42,-1.15,-1.692885682,-0.654404226,-1.045504893,-1.997410488,-1.845792735,1.192815389,0.226559159,1.236552974,-0.984004595,1.759474939,-1.622177603,1.049832995,0.650850629,-0.840619415,0.502620139,0.628444044,-1.76894261,2.200225266,-0.743362837,-1.791743582,0.15324181,-2.422789563,-1.631387121,1.730929661,-0.929326466,-0.347460378,0.409705678,2.18,..
Panama,Standardised Precipitation-Evapotranspiration Index,-0.1,-1.28,-0.42,-0.590930511,-0.018496409,0.935241235,0.139610263,-0.109207036,1.053106078,0.107615704,0.06756796,0.476462922,1.233208162,1.377754875,0.13969415,-0.415400165,1.269719726,1.25797984,0.12138672,1.546096754,1.343869364,-1.41991695,-1.491626259,0.08030155,-1.46268969,-1.381658659,-0.407208476,0.8566567,0.669993369,0.579778869,1.04,..
Papua New Guinea,Standardised Precipitation-Evapotranspiration Index,-0.84,-1.44,-2.05,-2.132750486,-0.019030472,1.190854532,-0.098409602,0.153753716,0.361318708,-0.054500221,0.097433093,0.095247588,-0.179475706,0.001747545,0.063795881,-0.006504381,0.298950777,0.240893547,0.379006228,0.824755539,0.246193476,0.424466112,0.131909201,0.256701344,-0.236211562,-0.01957794,-0.075084869,-0.190656422,0.22529388,-0.070671746,0.44,..
Paraguay,Standardised Precipitation-Evapotranspiration Index,-0.15,2.13,-0.43,-0.0670008,-0.583436051,1.450670416,1.250983665,1.985210242,-0.893825132,0.594006148,-0.455281469,-0.250460969,-0.366298738,-0.612733115,-1.248705906,-0.670081987,-0.614738293,-1.29046907,-0.281247543,-0.640430854,-0.081879241,-0.705213267,-0.632139165,1.534935534,1.999646652,1.220251758,0.567840716,1.07902856,0.239858828,-2.178462883,-1.42,..
Peru,Standardised Precipitation-Evapotranspiration Index,-1.54,-1.56,1.35,0.668341312,-1.231482984,0.269865933,-0.255218586,-0.143197281,2.221198502,1.700101248,1.193472563,-0.317766958,-0.178571751,0.257243883,-1.530466975,0.534473804,-0.668493637,-0.743190724,-0.706189624,-2.794471567,-1.05451688,-2.330374268,-1.25241877,-1.162119112,-0.919482016,-0.771597988,-0.054510438,0.195776967,0.58412331,-0.209735216,-0.77,..
Philippines,Standardised Precipitation-Evapotranspiration Index,-1.83,-2.27,-0.83,-1.137459306,0.53405641,0.217163326,-1.718118294,-1.407436225,2.144611562,1.714142268,1.045074573,-0.52719383,0.583936821,-0.455882619,-0.015342602,-0.048886187,0.741091802,1.801658798,0.959145623,0.127999604,2.130754884,1.265384033,0.634769699,-0.121561263,-0.720330195,-0.237115134,1.831194671,0.746743176,-0.644781858,-0.103889593,0.81,..
Poland,Standardised Precipitation-Evapotranspiration Index,-0.86,-1.54,-0.25,-0.490472134,-0.536382429,-0.135174141,0.113132659,0.930698313,-0.57033291,-0.655312508,1.111379574,-0.763543037,-1.982767403,-0.356375241,-1.021190654,-1.364642641,0.001177869,-0.687790494,0.2027861,2.132896682,-1.334958637,-0.689886394,0.103022194,-0.5245561,-1.958252827,-0.164991611,0.813630826,-2.26294999,-1.838433804,-0.899407618,-0.23,..
Portugal,Standardised Precipitation-Evapotranspiration Index,-1.22,-1.48,0.22,-0.868294725,-0.476405499,1.683457717,1.26289693,-1.286907077,-0.399335217,0.562954788,0.22059357,0.641944449,0.511318261,-1.244103358,-1.857852207,0.430219291,-1.220970384,-0.287563327,-0.222559526,1.902506992,-0.693288365,-1.130859645,0.304590586,0.397366611,-1.927664806,0.23972598,-2.126787869,0.495450163,-1.473143817,-0.789885526,-0.84,..
Qatar,Standardised Precipitation-Evapotranspiration Index,0.95,1.26,0.64,-0.864346574,0.667233574,0.314761215,0.92067569,-1.378173418,-1.337388978,-0.945701253,-1.958884756,-1.266703294,-0.906200075,-0.942829279,-0.640283474,-0.589164325,-1.321037537,-1.340898821,-0.345856989,-1.9547051,-0.661014857,-0.989859751,-0.591194543,-0.798693815,-1.596854691,-1.966502037,-0.850630357,-1.690665882,-0.123512049,-1.36072727,-2.5,..
Romania,Standardised Precipitation-Evapotranspiration Index,1.36,-1.31,-0.43,-1.272450382,0.866644055,0.360721076,1.224665504,0.890591573,0.788381055,-2.433487304,0.313456172,-0.840914819,-1.781175616,0.634531288,1.40960867,0.122621936,-0.644321798,-0.77103032,-0.935218217,1.675105136,-2.072507292,-1.550455674,-0.309752502,0.844716887,-1.079196103,0.373932816,-0.75671427,-0.778964803,-1.742362607,-0.98446938,0.14,..
Russian Federation,Standardised Precipitation-Evapotranspiration Index,-0.62,0.25,0.15,0.561665321,0.143835658,-0.36332165,0.525504081,0.730141827,-0.427947142,0.450373899,0.186011626,-0.029225607,-0.661482948,1.836776217,-0.688511547,1.244137079,1.590583668,1.757505326,0.332894791,-0.105821661,-0.609202233,-0.476381355,1.159843377,-0.420324831,0.470845429,-1.408017737,1.442056602,-1.070708874,-0.153973255,-1.241106976,-0.91,..
Rwanda,Standardised Precipitation-Evapotranspiration Index,-0.64,-0.88,-1.05,0.451127583,-0.120510705,-0.734535016,0.309911213,0.412761032,-1.52361675,-1.451282415,1.600494272,-0.348981683,0.010408256,-2.692505361,-1.976152628,1.179465921,0.919417799,-0.998983673,0.038336007,1.121216875,1.667443505,-0.858897266,0.13040174,0.290220667,0.679420486,0.433682488,-0.648568758,-0.406443991,1.389990686,1.596161994,0.23,..
Samoa,Standardised Precipitation-Evapotranspiration Index,0.39,0.92,0.47,0.783361243,-0.724261251,0.477785515,-0.50544466,-2.175926592,0.210635027,0.174777865,-0.824538271,-0.362747672,-0.013964986,-1.185186922,0.95712391,1.404109714,0.971213943,-0.099907858,0.056063878,0.227710442,-0.631608785,-0.012131582,0.219969366,0.077639902,1.283777233,-0.686479392,0.28026686,1.437750557,0.838716584,2.580240613,-0.54,..
San Marino,Standardised Precipitation-Evapotranspiration Index,1.16,0.05,-0.62,-0.854324439,-0.013825938,1.759548941,-0.655595585,-0.145217476,0.464046265,-1.179551944,-0.482705266,0.759946733,-1.619104653,0.389279963,0.862009047,-1.527121292,-1.572809566,0.182416832,-0.92251435,1.21204311,-1.884599373,-1.526961969,-0.008314865,0.827008968,-2.022688231,-1.149232648,-2.319425167,-1.453599941,0.204448395,-1.081386992,-1.56,..
Sao Tome and Principe,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,Standardised Precipitation-Evapotranspiration Index,0.76,2.1,1.52,-0.568682622,0.437600103,0.277719222,0.914461356,-1.459908264,-1.505999684,-1.042266579,-1.489810539,-1.08523049,-1.212743738,-1.157028226,-1.110930145,-0.978707206,-1.187935187,-1.215371548,-1.554564695,-2.177935291,-0.755292496,-1.193965367,-0.778695727,-1.31595226,-1.607765546,-1.774599384,-1.696528868,-1.586039996,-1.095247514,-1.452969355,-2.36,..
Senegal,Standardised Precipitation-Evapotranspiration Index,-1.12,-1.14,-0.98,0.211478018,-0.530201014,-1.36367309,-1.180448188,-0.612368301,0.915346903,-0.560592332,-1.408678708,-2.260290104,0.360292653,-1.274900556,0.710233436,-0.937916336,-1.263295756,0.086312083,0.101148341,0.870534992,-1.346154641,0.829703608,-0.403873075,-1.169388395,-0.455496366,-0.774387415,-0.781311165,-0.82406469,-0.785695023,-0.595108334,-0.85,..
Serbia,Standardised Precipitation-Evapotranspiration Index,1.02,-1.33,-1.56,-1.472958536,0.929624255,0.933727733,-0.341077396,0.082302399,1.119482633,-2.530893837,0.027637993,-0.433088561,-1.526145722,0.696679575,1.364901479,-0.159406766,-0.503124721,-0.970060038,-0.072293366,2.007197485,-2.287044593,-1.659493523,-0.391091695,1.516929077,-0.912221949,0.78097604,-1.303544561,-0.974583169,-0.80301098,-0.90059086,-0.39,..
Seychelles,Standardised Precipitation-Evapotranspiration Index,0.87,1.25,-0.29,1.307084066,0.383903285,-0.013341386,0.146774456,-0.833105866,-0.427503552,0.221567337,-0.249872614,1.070052363,0.931186513,0.191316287,-0.478041927,-0.399772155,-1.274791578,-1.255941894,-0.177300072,-0.88991463,-1.342588223,-1.42852293,0.117273583,0.555166498,0.197436086,-0.865485233,-0.532760287,-1.240426178,1.257782909,0.98614159,-0.72,..
Sierra Leone,Standardised Precipitation-Evapotranspiration Index,-2.05,1,-0.98,0.125687358,-0.222095869,-0.460661729,-1.339830616,0.551256005,-0.097630865,-0.278590721,-0.4827588,-0.480546692,-1.02654739,-0.390375553,-1.429800753,0.920601691,-1.207903842,-0.511357826,-0.470300876,-0.265269459,-0.558344012,-0.435132807,-0.475707989,-0.59230635,-0.457520526,-0.579625357,-0.665851108,-0.529419379,-1.367593986,-0.929913591,-0.03,..
Singapore,Standardised Precipitation-Evapotranspiration Index,-0.32,-0.06,0.51,-0.607217433,1.585255283,0.581740327,-2.173833036,-1.10569359,-0.012161424,0.798669757,0.601543154,-1.28030962,1.166437419,-0.37406201,-0.876437596,0.386788323,1.116688912,1.273127585,-0.135410629,0.535818901,0.817626448,0.29092266,0.773312809,-1.290140193,-1.709618831,-0.481880471,0.196122184,0.03210198,-2.136242259,-0.326515287,1.83,..
Slovak Republic,Standardised Precipitation-Evapotranspiration Index,0.06,-1.68,-1.42,-0.724750917,0.085026681,0.751491127,-0.421644675,0.267270716,0.480509755,-1.463703583,0.239137708,-0.374412183,-2.382392331,0.157355204,0.471405338,-0.885053671,-0.617453766,-0.479256866,-0.051218132,2.414736326,-1.906060286,-1.657678934,-0.301820315,0.369937933,-1.560165569,0.584455908,-0.540108614,-1.471626255,-0.880176498,0.09810848,-0.83,..
Slovenia,Standardised Precipitation-Evapotranspiration Index,-0.53,-0.68,-0.89,-0.866953859,0.323001943,0.731579789,-1.198058066,-0.053361577,0.022488781,-0.777196644,-1.307747177,-0.412856393,-2.308805603,0.381215792,-0.211710452,-1.458805865,-1.149029029,-0.286692444,-0.070215629,0.801674744,-2.247773792,-0.921314303,0.534854634,1.526025381,-0.52858915,1.049709558,0.001767574,-0.682324393,0.434811729,0.392246628,-1.07,..
Solomon Islands,Standardised Precipitation-Evapotranspiration Index,-1.12,-0.02,0,0.007396298,-0.046702816,-0.043408464,0.000606495,-0.038496084,-0.040000495,-0.052705804,-0.001011732,-0.013054308,-0.019431686,-0.036438985,-0.030837912,-0.022803054,-0.018209092,-0.000975141,-0.030232485,-0.063384053,-0.000975141,-0.00063199,-0.000620561,-0.002232147,-0.00063199,-0.003205447,-0.003033783,-0.000460387,-0.001361151,-0.002819487,0,..
Somalia,Standardised Precipitation-Evapotranspiration Index,-0.72,-0.32,0.15,0.898926555,0.103256699,-0.589621501,1.275355782,-0.49342351,-0.176986445,-0.076132803,-0.630471178,-0.40096664,-0.295069996,0.021851802,-0.070216862,0.169899389,0.263778513,0.004829564,-1.141759688,-0.349343173,0.262019418,-0.298933764,-0.229894281,-0.640159653,-0.48043037,-0.592418759,0.715260899,0.481741872,0.671093462,-0.579475684,0.44,..
South Africa,Standardised Precipitation-Evapotranspiration Index,0.67,-2.35,-0.21,-0.925374229,0.557529293,1.622394225,0.555677717,0.332684276,-0.661255343,1.7620963,0.95017824,-1.007460881,-1.747975572,-0.369003601,-1.501915433,1.123977087,-1.187841271,-0.734852355,-0.241015467,-0.469395113,0.6203717,-0.747464818,-1.368790141,-0.697679109,-2.219873875,-1.649519925,-1.215804243,-1.835320105,-2.136715656,-0.485164345,0.39,..
South Asia (IDA & IBRD),Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,Standardised Precipitation-Evapotranspiration Index,0.92,-0.39,-0.04,-0.390498185,0.318059764,0.185308093,-0.346313068,-0.410690792,0.71248934,-0.595083776,-0.700545036,-0.494962944,0.02745158,-1.253553494,-1.554201833,0.799884877,0.848521252,0.297595128,-2.339068839,-0.758472111,-0.661113717,-0.332176923,-0.610519784,-0.084217686,-0.555267432,-0.825015041,-0.224484825,-0.076520571,0.516485838,-0.19223787,-0.58,..
Spain,Standardised Precipitation-Evapotranspiration Index,-0.83,-0.61,0.04,-1.342574402,-1.409057825,1.405122192,1.242239027,-1.434610644,-0.58210156,-0.168651645,-0.654338827,0.522021564,0.061427943,-0.861808951,-2.080043118,-0.641195312,-0.748559521,0.169480062,-1.124185142,1.036733427,-1.693870513,-1.707986233,0.061768775,-0.750086993,-2.136356338,-0.684527856,-2.473474666,0.770300736,-1.581067398,-1.045532502,-0.8,..
Sri Lanka,Standardised Precipitation-Evapotranspiration Index,-0.88,-1.47,0.75,-0.01705532,-0.513994124,-0.051700996,0.840204815,-0.895371473,0.070744412,0.121406727,-1.239749785,-0.249535613,-0.562004116,0.845627821,-0.219753067,1.549134495,-0.685444935,1.153134122,-0.926371443,0.524111099,-0.835214098,-0.197111264,-0.981518138,0.510976154,2.044603786,-1.598018362,-0.362928222,0.229931952,0.5399457,-0.735113259,1.26,..
St. Kitts and Nevis,Standardised Precipitation-Evapotranspiration Index,-1.25,1.38,-1.4,-1.953172096,-1.204184772,0.335563103,-1.18751894,1.452587323,0.38846694,-1.826242632,-0.441024915,-0.496228896,0.198182421,1.672798569,1.952229044,1.911082902,-0.646952747,2.122799252,-1.661904045,1.192640903,0.146685151,-1.638563615,-0.508955414,-0.428151586,-3.014614569,-0.469091607,0.194805834,-1.064192433,-1.007477566,-1.109706721,-1.85,..
St. Lucia,Standardised Precipitation-Evapotranspiration Index,0.48,1.13,0.08,-0.313794665,0.842500634,1.34819927,-1.256339482,1.509449635,-0.359029924,0.187877951,-0.726409985,-1.248276272,0.549916833,2.578399848,1.920085512,-0.528687154,-0.336510447,0.97093377,-0.947216819,2.11511019,2.31251811,0.909671915,-0.434719491,-0.490736716,-2.017720543,0.914098051,0.82696578,-0.176224677,-1.91662446,-0.368047281,-1.58,..
St. Vincent and the Grenadines,Standardised Precipitation-Evapotranspiration Index,0.09,0.84,0.14,-0.026844482,0.646870153,1.355938412,-1.06647444,1.796449992,0.220373689,0.503277459,-1.38878424,-0.849116525,-0.201599205,2.292170869,1.695335836,-0.058429432,-0.603088467,0.463864181,-1.168965527,1.908004882,2.274921029,0.294999811,-0.290355603,-0.913972065,-2.20732581,0.731422745,1.045496306,-0.214470705,-1.912057769,-0.479605296,-0.99,..
Sub-Saharan Africa (excluding high income),Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD),Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,Standardised Precipitation-Evapotranspiration Index,-0.3,0.49,-0.53,1.121964121,0.137742571,-0.981213777,-0.793812377,0.178117924,0.678011055,-0.580232997,-1.104460154,-1.440974689,-0.32304741,-1.911219939,-0.782898007,-0.404429788,0.763582203,-1.269927721,-2.310297493,-1.37632068,-1.541333728,-0.289274504,-0.759200475,0.552367403,-1.366929746,-0.950656634,-1.044745562,0.489504914,0.590462414,0.578950859,-0.56,..
Suriname,Standardised Precipitation-Evapotranspiration Index,-0.6,-1.37,0.03,0.331624092,-1.47547415,1.143782995,-1.080038292,-1.164995972,0.015060426,1.2390362,-1.593536364,-0.921277307,-1.83628816,-0.719524313,0.603457644,-0.622723957,0.271755944,-0.035437897,-1.44267776,-0.830035904,-0.312250001,-0.922395069,0.228279846,-1.258570452,-0.807162838,-1.154258745,-0.520636238,-0.235131925,-1.588016269,-1.220091284,1.57,..
Sweden,Standardised Precipitation-Evapotranspiration Index,0.19,0.37,0.78,-1.134551349,0.201713921,-0.600962299,-1.144130628,2.48358111,0.878908319,2.717673914,1.643686166,-1.310758606,-0.935349495,0.480853206,0.312449572,-0.173191165,0.952728698,0.870974951,0.337125694,0.877689107,0.771735176,2.039137753,-0.474862067,-0.53175132,1.346630681,0.342050959,1.14243782,-1.547686102,0.85815183,0.514497642,-0.33,..
Switzerland,Standardised Precipitation-Evapotranspiration Index,-0.99,0.33,0.46,0.575180437,1.237316125,0.004031488,-0.703012848,-0.343307281,2.093161546,0.548356223,1.1295547,1.682936596,-2.03919841,-0.503223588,-1.011211999,0.102611517,0.647135122,0.485571356,-0.672866084,-0.251382787,-1.340471431,0.433031057,0.421123695,0.102413171,-1.76179618,0.511536818,-0.260951497,-1.748195253,-0.367258417,-1.298927122,0.15,..
Syrian Arab Republic,Standardised Precipitation-Evapotranspiration Index,0.61,1.5,-0.37,0.058731506,-1.29783552,0.192238587,0.487218881,-1.274779079,-1.8839063,-0.865586909,-0.452599242,-0.232360435,0.628292995,-0.496086636,-0.848720161,-0.678643642,-0.99234853,-1.920767566,-0.417908272,-1.930805452,0.013969115,-0.107568591,-1.185882045,-1.283100977,-0.972268361,-1.242741458,-2.043347239,-0.425004753,0.171141129,-0.803737441,-1.9,..
Tajikistan,Standardised Precipitation-Evapotranspiration Index,1.62,0.89,1.9,0.208190302,-0.894250339,0.271338014,-0.146075298,2.236259082,1.128444505,-0.617937642,-0.886454857,1.16314105,1.910179185,0.928991859,0.377570332,0.081498501,-0.205184096,-0.812309549,1.133996591,0.946415121,0.093837186,0.28570127,-0.098931664,-0.091526469,1.110307355,1.200852117,-0.059065013,-0.732314384,0.567946378,0.444773986,-1.84,..
Tanzania,Standardised Precipitation-Evapotranspiration Index,0.18,-0.72,-1.46,-0.031116446,-0.853625537,-0.675615546,0.959401334,-0.074638909,-0.496456212,-1.254995374,-0.671593826,0.910285532,-2.243498242,-0.047612104,-2.372313906,1.319388944,-0.555844643,-0.626574276,-0.732910209,-1.329230331,-0.040075924,-1.786169342,-0.573694963,-0.515353884,-0.324508324,0.747496046,-0.526352597,0.460807094,1.191095158,1.864673396,-0.29,..
Thailand,Standardised Precipitation-Evapotranspiration Index,-1.42,-1.78,-2.06,0.421407815,0.685934848,1.324493409,-1.746749534,-1.118770792,1.56840527,1.337536607,0.136040407,0.453489394,-0.572112737,-1.353271002,-0.07268202,0.83148605,0.549813359,1.149493751,0.322610503,0.127735638,2.590793482,-0.449886211,1.278129701,-1.078601087,-1.548288801,-0.145849686,2.430166966,0.034146127,-2.306429166,-0.678961368,0.31,..
Timor-Leste,Standardised Precipitation-Evapotranspiration Index,0.03,0.59,-0.98,1.018374477,2.177962405,1.435620137,0.577089913,0.233021764,0.34245125,0.668270448,-0.532220237,-0.263914263,0.498421289,0.536792801,-1.012068799,0.222763602,-0.174654325,0.122874232,-0.351930205,0.702840006,1.513924946,0.554315729,1.263014742,0.348255324,-0.10272563,-0.500257814,0.435939843,-1.360565531,-2.110197434,-1.896274553,-2.21,..
Togo,Standardised Precipitation-Evapotranspiration Index,1.8,-0.73,-0.31,0.139944301,0.928967056,0.096039613,-0.162395996,-0.538412801,1.273321809,-0.992613148,-2.235544711,-0.508099548,0.786392369,0.213762607,-0.651725691,-0.789082248,0.81538874,1.099250433,0.616387276,1.108490763,-0.272418255,0.094696848,-1.143285061,0.201601757,-1.305369989,-0.901339634,-0.892289515,0.374721251,1.463551699,-0.54719247,-0.42,..
Tonga,Standardised Precipitation-Evapotranspiration Index,-0.85,-1.51,-1,-0.63232852,-1.696762765,0.3184649,-0.394577779,-2.093866395,2.037764462,2.259005118,0.17113095,-0.053364131,-0.571429302,-0.180251358,-0.342907967,-0.093427812,-0.102961824,0.038121556,0.003624216,-0.023824778,0.326058943,-0.005501939,-0.024140536,-0.235006632,-0.345536147,-0.089596745,-0.313559795,-0.07481089,-0.140966466,0.160274493,-0.07,..
Trinidad and Tobago,Standardised Precipitation-Evapotranspiration Index,-0.24,0.08,0.81,0.135292566,-0.699544859,0.473763086,-0.552697427,1.452700223,1.626164556,1.025838248,-1.961988209,-0.078466792,-1.272684596,1.073166414,1.164679761,0.108508026,-0.697953342,-0.455966373,-1.554941893,1.367197885,1.589528811,-0.680038778,-0.114520167,-0.956904462,-2.235926764,0.079581549,0.342140038,-0.912446967,-2.036471483,-0.977587584,0.63,..
Tunisia,Standardised Precipitation-Evapotranspiration Index,0.35,0.87,-1.3,-1.455880543,0.162297083,0.562963974,-0.137060169,-1.445271797,-1.253978036,-1.998590764,-1.774423581,-1.197435089,0.6982366,-0.500056547,-0.660946352,-0.558261137,-0.339423786,-1.626625857,0.138720744,-0.637145277,-0.107693067,-2.008853899,-0.845507186,-1.586020152,-0.968097238,-1.465747372,-1.39690129,-0.427506715,-0.325401448,-1.284207276,-2.46,..
Turkiye,Standardised Precipitation-Evapotranspiration Index,0.89,0.12,-1.19,-0.587125595,-0.176043501,0.488209589,1.165835818,0.5196787,-1.548971701,-0.939627777,-0.628684696,0.355206685,0.290068651,-0.708743992,0.08015811,-0.332531968,-1.165950054,-2.215382758,1.905358532,0.181968524,0.766814922,1.165761496,-1.623266147,0.112702894,0.961023441,0.068735937,-1.518176106,0.796169793,-0.48781849,-1.52941397,-1.38,..
Turkmenistan,Standardised Precipitation-Evapotranspiration Index,0.91,2.05,1.44,0.895131283,-1.523368304,-0.726659183,-0.684283199,-0.25250209,-1.234157014,-1.607913698,-1.649409164,-0.109524566,1.147755136,-0.394489626,-0.781031969,-1.350129053,-0.623006809,-1.802984479,0.572824391,-1.605709784,-0.435369697,-0.709437098,-1.121602114,-1.109233721,-0.114427802,-0.11497258,-1.366016496,-1.461119545,-0.086641681,-0.608947796,-2.7,..
Tuvalu,Standardised Precipitation-Evapotranspiration Index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,Standardised Precipitation-Evapotranspiration Index,-0.13,-0.86,-1.53,0.769506654,-0.076201087,0.833561853,0.795560502,-0.127000663,0.326305889,-1.124525797,-0.161042172,-0.286334885,-0.602880586,-0.966637947,-1.854956605,0.296303694,1.403153249,-0.264782476,-1.05709581,0.838779535,0.039158995,1.235989179,1.458216017,-0.483057503,0.813007536,0.269814095,1.290856342,0.395134119,2.421626807,1.804217582,1.15,..
