Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nicaragua,CO2 emissions (metric tons per capita),0.45,0.51,0.49,0.555116418,0.571341681,0.59547896,0.627935162,0.720607823,0.714894455,0.750204126,0.771547764,0.788926562,0.875596315,0.859468165,0.812170483,0.839217879,0.854300965,0.807482275,0.776879967,0.786621234,0.819068264,0.794064074,0.747562813,0.784407199,0.859707514,0.868119678,0.859515746,0.785115186,0.791513185,0.697945719,..,..
Niger,CO2 emissions (metric tons per capita),0.06,0.06,0.06,0.058169929,0.054036691,0.060744748,0.059101679,0.062070977,0.058694421,0.057363008,0.055271329,0.055518018,0.058599745,0.058560576,0.053947997,0.051688251,0.054953893,0.055599188,0.067441791,0.082244883,0.081475136,0.105712531,0.106642596,0.112239291,0.105899858,0.101338346,0.088684882,0.088168556,0.094089806,0.092671636,..,..
Nigeria,CO2 emissions (metric tons per capita),0.82,0.9,0.82,0.725670838,0.777521609,0.881081225,0.844906648,0.740113245,0.70718322,0.769213337,0.785024356,0.691063351,0.736100246,0.699893437,0.680739691,0.595447327,0.529288509,0.551616436,0.474838966,0.540408308,0.554304603,0.541061077,0.597167261,0.617629938,0.565088051,0.567004718,0.541716452,0.554473457,0.570655341,0.523271488,..,..
North Macedonia,CO2 emissions (metric tons per capita),4.08,4.1,4.31,4.190767545,4.155896272,4.900492062,4.399938103,4.807616152,4.402020284,4.205640684,4.260984175,4.023697168,4.364953219,4.237009879,4.429096458,4.439130376,4.704193233,4.625935776,4.345710753,4.279714617,4.726493988,4.559438414,4.089111444,3.881449156,3.734568063,3.652443224,3.916557862,3.679413632,4.240399262,3.661770442,..,..
Norway,CO2 emissions (metric tons per capita),6.41,7.05,7.52,7.935317263,7.888907649,7.896472674,8.295618068,8.54965763,8.898066816,7.633790228,7.695417846,7.575979599,8.146326663,8.134915536,7.865911966,7.983947396,8.018448328,7.733045427,7.753452981,8.205017864,7.888270913,7.725323513,7.801169496,7.716801577,7.764858661,7.56103856,7.42375167,7.261315879,7.042320943,6.72508005,..,..
Oman,CO2 emissions (metric tons per capita),8.49,7.7,7.51,7.779534776,8.898915742,8.986353727,9.140373941,8.782585651,9.755875626,11.005065,12.13405494,12.82426384,13.41084425,12.99759941,12.60837254,15.58262204,16.44336142,15.7296569,16.23859865,17.07242862,17.42747166,17.07008474,16.43631454,16.58656134,16.75829382,16.44263777,15.78729298,16.39126058,16.49767459,15.70846813,..,..
Pakistan,CO2 emissions (metric tons per capita),0.5,0.54,0.58,0.58321008,0.614770508,0.619391608,0.626965333,0.615539515,0.656016024,0.635166932,0.626838899,0.626908479,0.632298146,0.69073713,0.693111848,0.736321345,0.790344986,0.742664162,0.747713199,0.704573737,0.695424474,0.692546305,0.691670766,0.719835037,0.755449551,0.822722951,0.890111833,0.823454424,0.797641174,0.783446094,..,..
Palau,CO2 emissions (metric tons per capita),0,12.35,12.1,11.84257603,11.49752835,11.26656848,11.14424564,10.97495141,10.79307973,11.02826155,11.15130219,11.13162078,10.96698713,10.9889001,11.43851859,11.67253611,11.57393016,11.19995791,10.9359132,11.6764514,11.76015046,12.49648185,12.52833182,12.29466554,11.30557119,11.68174411,11.95823041,11.89513865,12.2148556,8.891636691,..,..
Panama,CO2 emissions (metric tons per capita),1.25,1.42,1.45,1.512204697,1.598608508,1.584870588,1.634825034,1.977114731,1.698239257,1.754834706,2.025224,1.728796834,1.732173765,1.725386824,2.148006083,2.219332366,2.177257243,2.084614049,2.440395682,2.532867948,2.705857986,2.782891083,2.680109345,2.764085516,2.679243997,2.643875062,2.473072606,2.379830417,3.093465889,2.232032947,..,..
Papua New Guinea,CO2 emissions (metric tons per capita),0.54,0.52,0.51,0.458929585,0.459081046,0.463792348,0.481526932,0.51355008,0.486658804,0.510234305,0.590702347,0.608895708,0.664729261,0.72869313,0.661561023,0.643980485,0.680305227,0.662703421,0.681839232,0.660507606,0.6590243,0.607036661,0.629253286,0.684805585,0.728528055,0.732102929,0.708628682,0.757250535,0.77713521,0.559458242,..,..
Paraguay,CO2 emissions (metric tons per capita),0.49,0.58,0.65,0.74587094,0.825624492,0.794232714,0.856663966,0.870791476,0.852725341,0.690921624,0.696803529,0.717575487,0.739256043,0.737485327,0.678860894,0.71834581,0.66922858,0.770133252,0.805450523,0.878934383,0.897392197,0.877970659,0.88612599,0.927211737,1.033835609,1.150976953,1.249617427,1.300700659,1.243519244,1.147183437,..,..
Peru,CO2 emissions (metric tons per capita),0.9,0.92,0.93,0.943747529,1.05343075,1.131030857,1.106225266,1.047874755,1.110205471,1.076541231,0.984149552,1.016226161,0.984670686,1.121531197,1.113540428,1.088941016,1.184983235,1.333352322,1.42474545,1.547083497,1.652581828,1.628426531,1.668523548,1.765443857,1.791129308,1.842136655,1.732639392,1.711411748,1.755729545,1.418420084,..,..
Philippines,CO2 emissions (metric tons per capita),0.63,0.66,0.7,0.742835796,0.870560852,0.926715275,1.007292635,0.974656313,0.921134403,0.903515746,0.863118129,0.857808511,0.863216287,0.864850153,0.865640712,0.774285389,0.80428605,0.809494418,0.808629618,0.850324317,0.840159435,0.86014035,0.935614499,0.981259672,1.053914602,1.132658318,1.234342203,1.270896956,1.316472337,1.190843993,..,..
Poland,CO2 emissions (metric tons per capita),9.19,8.95,8.94,8.814966858,8.809530188,9.199378527,8.916689047,8.235525922,7.992134871,7.730919997,7.676919487,7.515499983,7.793067688,7.905616389,7.89596453,8.23499125,8.220639991,8.087059985,7.791554656,8.247004676,8.159932723,7.969684286,7.841820794,7.516889192,7.610021183,7.895752254,8.236243136,8.209531333,7.768855783,7.442842403,..,..
Portugal,CO2 emissions (metric tons per capita),4.29,4.7,4.6,4.734302321,5.056085191,4.843279648,5.038254613,5.47239443,6.088143194,5.99240148,5.923501566,6.29627863,5.786847294,5.926137327,6.233623051,5.744758174,5.576951605,5.383921865,5.327241121,4.817631537,4.723430414,4.585926334,4.451935228,4.416000981,4.812853275,4.716035676,5.171956157,4.809612613,4.332448043,3.784907587,..,..
Qatar,CO2 emissions (metric tons per capita),32.94,31.25,34.29,37.02205787,37.03436543,39.58666891,46.12643052,45.65180694,47.35085714,44.4444789,42.26219715,45.6916079,46.65642516,47.94111714,46.68794099,45.16766016,41.39227781,37.3382025,33.75604371,37.67373481,42.17327964,43.79263579,39.93929325,38.18658809,36.34430726,35.1484571,34.3591063,33.74985566,33.9137675,31.34347214,..,..
Romania,CO2 emissions (metric tons per capita),6.21,5.54,5.17,5.065870264,5.328357492,5.490997747,5.03677001,4.421379084,3.781116445,3.965744999,4.302409591,4.313431226,4.548841989,4.444220583,4.441102202,4.683185051,4.631934271,4.645519558,3.962157924,3.832784829,4.171702851,4.080349845,3.607471352,3.593303303,3.699829468,3.633348386,3.788308728,3.861061715,3.817062957,3.564137501,..,..
Russian Federation,CO2 emissions (metric tons per capita),14.4,13.67,12.67,11.35415408,11.02258551,10.8070674,10.06999199,10.07623146,10.35032856,10.6676603,10.73578414,10.77263875,11.13039808,11.11271137,11.23185215,11.5683691,11.61126905,11.59565409,10.83210863,11.32540095,11.88018909,11.68764159,11.35337754,11.17576078,11.0104502,10.83689491,10.97470247,11.42380768,11.71227332,11.14165273,..,..
Rwanda,CO2 emissions (metric tons per capita),0.06,0.06,0.06,0.067976895,0.080186736,0.069257169,0.062052254,0.059396059,0.06073826,0.080414603,0.081337318,0.094734875,0.079762428,0.075122119,0.079175855,0.077457893,0.068413045,0.066638318,0.066685009,0.068202218,0.069613069,0.075174279,0.081462391,0.081296943,0.09282113,0.096315326,0.102892462,0.112379921,0.113579235,0.105772022,..,..
Samoa,CO2 emissions (metric tons per capita),0.58,0.6,0.65,0.597139046,0.66792308,0.746857802,0.727131407,0.816634527,0.804881431,0.817899111,0.887719337,0.922638247,0.91247371,0.93960236,0.957866701,0.943481666,0.98700418,0.89160315,0.921086297,0.996772405,1.006609728,1.008152755,0.992091512,1.036308283,1.15124243,1.212290969,1.242363021,1.198080758,1.328534655,0.97431397,..,..
San Marino,CO2 emissions (metric tons per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,CO2 emissions (metric tons per capita),0.37,0.35,0.34,0.351083386,0.352125727,0.346811524,0.341918487,0.362342008,0.358040466,0.371481343,0.365499573,0.388868878,0.428439544,0.472401002,0.49493006,0.493244304,0.482027107,0.509226494,0.527401843,0.565450325,0.541344149,0.626586922,0.628015822,0.605792638,0.617102116,0.631845608,0.649369474,0.654179374,0.657006823,0.648929565,..,..
Saudi Arabia,CO2 emissions (metric tons per capita),16.84,17.29,16.64,16.1850002,15.41325335,15.73655255,15.30946592,15.67456777,15.48082594,15.432012,14.90982224,15.20029971,15.16111314,15.24643254,15.33535442,15.63129918,15.85356035,16.73460402,16.78637823,18.60549,18.48263025,18.81882058,18.21653733,19.09339742,18.9556902,18.13097209,17.74683152,17.47121442,17.52174767,16.27622652,..,..
Senegal,CO2 emissions (metric tons per capita),0.29,0.31,0.3,0.302200421,0.312066962,0.322851603,0.346313538,0.378556053,0.407023532,0.407663925,0.436250397,0.437560325,0.418461557,0.491102894,0.504313481,0.484291694,0.526925976,0.534162329,0.540325023,0.556072049,0.584262688,0.560054303,0.584427704,0.605705075,0.636283793,0.673968928,0.633331097,0.639454666,0.752024623,0.636134415,..,..
Serbia,CO2 emissions (metric tons per capita),6.87,6.43,5.67,5.197389748,5.940512809,6.909580389,7.535186374,7.569454309,5.40736494,5.851965836,6.158754266,6.638932559,7.112272279,7.704822503,6.811809371,7.152196789,6.97189585,6.778829265,6.402955303,6.460167791,7.079398258,6.358427977,6.484637733,5.465768958,6.399950503,6.607094434,6.743135953,6.615354386,6.627579916,6.714517172,..,..
Seychelles,CO2 emissions (metric tons per capita),2.49,2.49,2.61,2.794959908,2.70769149,3.123650497,3.594200649,3.731324354,3.834100236,3.620071243,3.986355016,4.207923749,4.136214832,4.646256441,4.609090251,4.598108747,4.756976703,4.802428815,5.135283741,4.942631169,4.668290619,4.798251475,4.582596805,4.998960146,5.350089382,5.973995796,5.954529804,6.22455096,6.097823303,6.080518373,..,..
Sierra Leone,CO2 emissions (metric tons per capita),0.08,0.08,0.08,0.083990218,0.056518278,0.073990108,0.0538823,0.057661173,0.045668837,0.075345685,0.094295073,0.100091825,0.106302293,0.099445135,0.081156556,0.105005524,0.087522907,0.088112722,0.08550698,0.090025028,0.115057323,0.130467037,0.153528771,0.165435763,0.154099626,0.162490868,0.151775934,0.138154914,0.134350907,0.132447686,..,..
Singapore,CO2 emissions (metric tons per capita),9.72,9.72,10.91,11.10800433,10.66302625,10.49392705,10.0530079,9.433432819,9.549064181,10.45647507,10.15736542,9.887762066,9.273223218,9.508518085,8.650599822,8.445470894,8.343723215,7.939751159,7.785710605,8.354508373,8.636110044,8.224530474,8.133169555,8.117137172,8.208109049,8.019891274,8.432299827,8.018212077,7.918410385,7.686683702,..,..
Slovak Republic,CO2 emissions (metric tons per capita),9.04,8.69,8.32,7.800115631,7.902015648,7.848737503,7.852724291,7.680804583,7.535201871,7.065165754,7.171956473,7.079416587,7.133544027,6.967339751,7.16912035,7.048747323,6.919612207,6.896373516,6.295273695,6.571950882,6.319835714,5.981808125,6.081287651,5.617285785,5.670137972,5.799847463,6.173022221,6.059571809,5.6897073,5.319054808,..,..
Slovenia,CO2 emissions (metric tons per capita),6.37,6.42,6.81,6.83910019,7.271824519,7.688718051,7.918403026,7.82341195,7.518740119,7.311336526,7.720701184,7.783588113,7.722976971,7.861545148,7.956364342,8.118969459,8.068590501,8.588513622,7.603782771,7.701518562,7.648319915,7.35169231,7.062345597,6.359276036,6.367580618,6.732550718,6.834970006,6.785737362,6.543333724,5.934735179,..,..
Solomon Islands,CO2 emissions (metric tons per capita),0.47,0.48,0.49,0.508463237,0.511783497,0.520190198,0.523714397,0.526163824,0.529849013,0.534430346,0.54728639,0.562849733,0.576847994,0.603230856,0.610043885,0.618396482,0.627204312,0.635232611,0.643647193,0.643190586,0.643644485,0.619937727,0.653841952,0.552270355,0.47559097,0.450044461,0.430234864,0.424340115,0.418596794,0.299933647,..,..
Somalia,CO2 emissions (metric tons per capita),0.1,0.11,0.1,0.090097949,0.082126208,0.076140311,0.069870056,0.063552851,0.058713676,0.055053264,0.055389508,0.059790181,0.058279428,0.05617159,0.054545994,0.052990742,0.055075777,0.053047719,0.051366079,0.051477129,0.051219427,0.050212019,0.050460022,0.048420138,0.046802472,0.045606792,0.043904021,0.042459185,0.040902076,0.039660827,..,..
South Africa,CO2 emissions (metric tons per capita),5.81,5.63,5.69,5.728745198,5.932696017,6.073257334,6.319351473,6.407876189,5.954823564,6.031912531,6.735649655,6.898709616,7.278989008,7.755231268,7.630681919,7.594981723,7.860143083,8.355963039,7.816849028,8.12983313,7.726742448,7.939407206,7.996916025,8.063664112,7.493593004,7.434268913,7.551197653,7.500803448,7.495248405,6.493166112,..,..
South Asia (IDA & IBRD),CO2 emissions (metric tons per capita),0.6,0.61,0.62,0.642299743,0.678789362,0.699641366,0.72691444,0.727822397,0.769897878,0.786903867,0.789069361,0.801456031,0.810168145,0.854389916,0.881568434,0.926951965,1.003802917,1.054774447,1.141541145,1.197009667,1.252017602,1.343965333,1.370460072,1.474088925,1.470035506,1.487336733,1.548929831,1.632417695,1.592934231,1.43461368,..,..
South Sudan,CO2 emissions (metric tons per capita),0.08,0.07,0.05,0.067929715,0.068138144,0.06857821,0.081637409,0.069384826,0.07327235,0.07622684,0.08386982,0.102219507,0.109131581,0.131616061,0.120157581,0.125200897,0.13985318,0.140525617,0.139629284,0.134748262,0.124533312,0.131886235,0.130132923,0.135255018,0.17730265,0.159758421,0.147390321,0.174741087,0.175048717,0.162892497,..,..
Spain,CO2 emissions (metric tons per capita),5.7,5.93,5.54,5.776431165,6.055961061,5.768715311,6.206173348,6.369794838,6.890864916,7.230213057,7.216250353,7.548673405,7.553341743,7.817928356,8.029197431,7.69812925,7.842320847,7.056479349,6.214687048,5.885763493,5.893329176,5.77854921,5.231179072,5.208266947,5.541543253,5.343565312,5.68427522,5.522917773,5.133577997,4.28015763,..,..
Sri Lanka,CO2 emissions (metric tons per capita),0.24,0.31,0.3,0.333808507,0.331153352,0.466645719,0.457058778,0.462916682,0.501263386,0.566468119,0.553459166,0.574843106,0.622122995,0.640603994,0.69173118,0.609505183,0.663246073,0.620993032,0.592172982,0.626071377,0.733503013,0.823847261,0.701889726,0.840230051,0.917544111,1.092347588,1.078660327,1.000936779,1.074526441,0.996683243,..,..
St. Kitts and Nevis,CO2 emissions (metric tons per capita),2.86,2.89,2.92,3.142952892,3.180078439,3.29780535,3.41024224,3.643347425,3.76897379,4.004596888,4.125783965,4.385049978,4.372401247,4.732807946,4.384434826,4.518027014,4.806662956,4.725098751,4.872538153,4.892626905,5.042016807,4.871047988,4.826956171,4.850389688,5.04597872,5.195963887,5.164718385,5.216133424,5.271340944,4.928525709,..,..
St. Lucia,CO2 emissions (metric tons per capita),1.44,1.6,1.75,1.907601618,1.976276584,2.081283735,2.058085194,2.233040465,2.305012061,2.312503152,2.412676223,2.309438818,2.43103279,2.538373955,2.484738592,2.590029945,2.622825737,2.6355386,2.614956231,2.970638831,2.919657045,2.937648838,2.920937422,2.905167166,2.865555587,2.87794769,3.010627077,2.98219945,3.009101604,2.80056101,..,..
St. Vincent and the Grenadines,CO2 emissions (metric tons per capita),0.79,0.79,0.97,1.083086842,1.169425106,1.196969563,1.255954959,1.512634741,1.526912831,1.370381787,1.651086775,1.735378969,1.84018172,2.023308371,2.042685638,2.032781617,2.205664793,2.064344129,2.607955985,2.124428196,2.056717483,2.214537964,2.092754427,2.487562189,2.30459985,2.399646447,2.130357836,2.404551779,2.256952778,2.123138149,..,..
Sub-Saharan Africa (excluding high income),CO2 emissions (metric tons per capita),0.84,0.84,0.82,0.796635065,0.822623553,0.856244541,0.862331242,0.847559409,0.805699672,0.806297382,0.854284415,0.83503651,0.860111161,0.884662245,0.866283858,0.841523921,0.840475856,0.870747473,0.817755823,0.852286682,0.826436352,0.834009908,0.853016605,0.864314565,0.821764126,0.809510053,0.798002247,0.793903428,0.796703467,0.706830376,..,..
Sub-Saharan Africa (IDA & IBRD),CO2 emissions (metric tons per capita),0.77,0.76,0.74,0.724506529,0.747814295,0.778088049,0.783328101,0.769750338,0.731441682,0.732054888,0.776086053,0.758554976,0.781268649,0.803389011,0.786084229,0.763907937,0.763311668,0.790836293,0.743007104,0.77368268,0.751294457,0.758887901,0.77739765,0.789634638,0.751649641,0.742401726,0.732191589,0.729136968,0.731767244,0.650862324,..,..
Sudan,CO2 emissions (metric tons per capita),0.21,0.2,0.14,0.195326075,0.182712138,0.170703098,0.20341614,0.180178396,0.195539998,0.204579652,0.219342163,0.263915018,0.26531612,0.288899593,0.335738306,0.403228138,0.426377806,0.444907474,0.448096542,0.463862171,0.440958622,0.42808612,0.419553892,0.429084912,0.481186104,0.521162295,0.505205446,0.489939136,0.485892135,0.444463385,..,..
Suriname,CO2 emissions (metric tons per capita),4.93,4.92,4.91,4.899207569,4.859292391,4.807154335,4.757024969,4.659808304,4.604024379,3.105930434,3.125123315,2.246818554,2.436662494,2.71044495,3.249023229,2.912911883,2.657697696,2.709173654,2.661617314,3.17293512,3.510405937,4.33964947,4.024129205,4.553567859,4.683585872,5.027393974,4.117022871,3.580456137,4.385870498,4.248322356,..,..
Sweden,CO2 emissions (metric tons per capita),6.29,6.55,6.48,6.661029332,6.596952805,7.199119375,6.486683001,6.59400875,6.464858272,6.005054717,5.901251804,6.053104115,6.162233629,5.959094376,5.546508738,5.366981242,5.143619019,4.991877663,4.598659033,5.116747205,4.704307121,4.41169766,4.206927664,4.021509657,3.992178534,3.899110005,3.794924047,3.529743944,3.401593966,3.242989143,..,..
Switzerland,CO2 emissions (metric tons per capita),6.72,6.65,6.26,6.090112736,6.16976724,6.222699859,6.030309895,6.22324807,6.232944582,6.083975363,6.245589468,5.981438218,6.109755265,6.12803762,6.165119136,6.076924249,5.766193267,5.879237808,5.639146825,5.77742182,5.206044994,5.316661125,5.381300293,4.85956841,4.719745349,4.737238602,4.57876628,4.402143727,4.358609865,4.042072815,..,..
Syrian Arab Republic,CO2 emissions (metric tons per capita),2.76,2.63,2.6,2.635153695,2.666705252,2.798149487,2.728885058,2.821089437,2.703477637,2.668674053,2.623190039,2.53414579,2.480740438,2.528473363,3.04135342,3.066345803,3.04559085,3.016925423,2.761832171,2.717265191,2.516052689,1.978895826,1.416749785,1.31223969,1.30044771,1.275362702,1.341734484,1.445669838,1.318709567,1.198825868,..,..
Tajikistan,CO2 emissions (metric tons per capita),1.84,1.36,0.9,0.521060644,0.421717168,0.369272481,0.40936645,0.447787764,0.409864425,0.350208879,0.335558529,0.326686793,0.326661485,0.382446363,0.356866415,0.380655314,0.454209528,0.414403515,0.321104959,0.319766716,0.327702295,0.376237634,0.38885327,0.544011834,0.567432993,0.62000099,0.743753045,0.869991436,0.940790345,0.956867717,..,..
Tanzania,CO2 emissions (metric tons per capita),0.07,0.07,0.07,0.064872526,0.090009389,0.099221987,0.091433652,0.083052497,0.075572825,0.086000819,0.088876454,0.098717366,0.101632387,0.133344116,0.144453806,0.14869623,0.142546809,0.14265671,0.135871166,0.154381891,0.174230074,0.202386275,0.219112976,0.200748689,0.206953112,0.19780948,0.209500351,0.209253089,0.252823448,0.236753117,..,..
Thailand,CO2 emissions (metric tons per capita),1.73,1.89,2.15,2.363937199,2.644635799,2.930470835,2.9889509,2.607315389,2.714102687,2.681276918,2.808694348,2.965372112,3.016510441,3.261011837,3.364215081,3.375416965,3.455937802,3.458951316,3.300741856,3.510793839,3.462949841,3.690962012,3.7895421,3.722451206,3.811316558,3.780932842,3.754024705,3.705493545,3.837499791,3.705658861,..,..
Timor-Leste,CO2 emissions (metric tons per capita),0,0,0,0,0,0,0,0,0,0,0,0.191887929,0.182794221,0.196432146,0.190549303,0.189433308,0.190468798,0.203500677,0.222330943,0.225043538,0.227344991,0.264696423,0.314491734,0.380572687,0.362782137,0.422449671,0.448828516,0.399777736,0.47473183,0.336411893,..,..
Togo,CO2 emissions (metric tons per capita),0.22,0.18,0.15,0.214755597,0.221590847,0.296339338,0.161628603,0.246784915,0.341621621,0.246885382,0.223235688,0.24831553,0.330285454,0.312156149,0.299095016,0.261135701,0.242989078,0.246325374,0.431129152,0.390652037,0.363711336,0.314868769,0.240067795,0.21258088,0.238229616,0.293397201,0.250547961,0.265160294,0.288583289,0.278567243,..,..
Tonga,CO2 emissions (metric tons per capita),0.9,0.77,0.86,0.921470359,0.987777501,0.807778609,0.935693426,0.936008206,1.116163299,1.002171859,0.916853846,0.979070797,1.182225456,1.117339704,1.109102781,1.269611211,1.122500609,1.18949729,1.288210218,1.095903166,0.998419634,1.01712265,1.071181755,1.063700063,1.035864084,1.17414048,1.261437412,1.271230593,1.528357418,1.11727087,..,..
Trinidad and Tobago,CO2 emissions (metric tons per capita),10.34,10.34,8.37,6.824668314,6.65442116,7.0678777,7.420916562,7.574195272,7.530037088,7.732005631,8.765758351,9.515461959,11.53865403,11.96390611,13.58059597,15.45105182,15.71975801,15.29290754,14.52569487,16.27287864,16.74900736,16.10043185,16.55006091,16.36326201,15.78952438,13.51035346,13.43377317,13.06929921,12.60666356,11.28244526,..,..
Tunisia,CO2 emissions (metric tons per capita),1.79,1.88,1.88,1.846703557,1.860563255,1.890594283,1.924708665,1.984925695,2.06835921,2.157597567,2.226111351,2.221036623,2.180550282,2.264394148,2.295223467,2.365274525,2.429364485,2.462448904,2.439674984,2.630647651,2.454282023,2.643699657,2.567181873,2.747490573,2.77378247,2.629773381,2.638736988,2.636782379,2.614297957,2.446372186,..,..
Turkiye,CO2 emissions (metric tons per capita),2.52,2.58,2.64,2.562273382,2.755458738,2.991675665,3.077474498,3.03898133,2.982592731,3.307502048,2.985443699,3.103823119,3.230915679,3.274422377,3.389650968,3.727350977,4.1188081,4.042198694,4.002087419,4.071715146,4.292988692,4.387019248,4.1903947,4.426835448,4.518290365,4.747839002,5.20587915,5.08691958,4.828961059,4.885863926,..,..
Turkmenistan,CO2 emissions (metric tons per capita),9.8,7.12,6.69,8.148592233,8.109795684,7.178752194,7.03352526,7.218807271,8.389709205,8.40283965,8.367824077,8.682462289,9.529499688,9.95648932,10.01384134,10.0865438,11.1521333,11.09062271,9.609449863,10.63467183,11.45027718,11.49315164,10.74050135,10.23639557,10.26061132,10.07532813,9.815737089,9.513540932,9.293403943,9.159108777,..,..
Tuvalu,CO2 emissions (metric tons per capita),0.75,0.81,0.83,0.901487998,0.959051724,0.738599872,0.829787234,1.153317109,0.800336984,0.82774518,1.032756103,0.945651044,0.876740588,0.86593317,0.855130785,1.093874304,1.296405421,0.920453444,1.013287449,0.9044658,0.94619666,0.896286812,0.790837197,0.773852877,0.702362492,0.686184812,0.708436839,0.818528509,0.841130328,0.634676411,..,..
Uganda,CO2 emissions (metric tons per capita),0.04,0.04,0.04,0.03608967,0.046090939,0.049379814,0.05079098,0.05610592,0.055492299,0.054066329,0.052692034,0.058207323,0.059471487,0.06001212,0.072380613,0.083333325,0.096724055,0.097309872,0.106746491,0.102868709,0.112254574,0.109999471,0.104544687,0.112986375,0.125550718,0.127484745,0.128729125,0.141139967,0.138210469,0.127642005,..,..
Ukraine,CO2 emissions (metric tons per capita),12.5,10.98,9.54,7.98198625,7.727589951,6.756540888,6.463180406,6.139135598,6.117383777,6.000743392,6.12038584,6.243997071,6.834887105,6.401391327,6.207875348,6.429733444,6.632446715,6.433161199,5.396749565,5.788801934,6.118668469,5.99675101,5.859259168,5.171120138,4.173162259,4.420635786,3.850210013,4.105912138,3.883669312,3.707778605,..,..
United Arab Emirates,CO2 emissions (metric tons per capita),30.68,28.23,28.63,30.40115317,30.87356684,30.23151691,28.90630047,27.44672531,26.23379176,24.25283556,26.1029007,25.05702803,24.76364099,24.83820719,24.96444642,24.26833164,23.43824977,24.75848308,23.41112899,23.69617741,23.45423446,23.76907745,24.04264327,23.15791172,22.97518576,22.42824503,20.80996615,18.63976391,19.65381384,20.00722686,..,..
United Kingdom,CO2 emissions (metric tons per capita),9.94,9.69,9.38,9.248704912,9.079920847,9.377801312,8.98865877,8.993440114,8.908156654,9.014527721,9.223024627,8.940232738,9.104093197,9.053089952,8.955400659,8.908613466,8.651030537,8.337820015,7.490694289,7.689567494,7.04484324,7.343017689,7.074916977,6.431584649,6.162046767,5.824910452,5.561108753,5.439151292,5.191792109,4.624390207,..,..
United States,CO2 emissions (metric tons per capita),19,19.02,19.22,19.25618525,19.216897,19.57536656,20.33085305,20.26628688,20.10112278,20.46979674,20.17153693,19.44553028,19.50650553,19.59761671,19.46927252,18.94591684,19.04291178,18.27849126,16.80868142,17.42885869,16.59055972,15.76658143,16.07728026,15.99714224,15.50798385,15.0900225,14.75578098,15.14414758,14.58912105,13.03022561,..,..
Uruguay,CO2 emissions (metric tons per capita),1.4,1.52,1.42,1.344602333,1.469819153,1.69992178,1.724419819,1.783544491,2.084563224,1.671205062,1.510666103,1.381757784,1.367219048,1.663007577,1.648258506,1.924939489,1.7767612,2.346966865,2.315918203,1.893520723,2.286233872,2.553725924,2.199359885,1.936755996,1.976593349,1.930912563,1.801360981,1.928305918,2.00361709,1.916552318,..,..
Uzbekistan,CO2 emissions (metric tons per capita),5.66,5.26,5.21,4.846867719,4.282937442,4.265175618,4.239760495,4.817229833,4.759276921,4.994724262,5.009724283,5.113704814,4.741335304,4.796128217,4.522146415,4.770092321,4.527277433,4.687585357,4.170912772,4.447357747,4.46285346,3.866467605,3.763162946,3.469957344,3.231229698,3.366960349,3.447873481,3.481876684,3.570115804,3.441211215,..,..
Vanuatu,CO2 emissions (metric tons per capita),0.44,0.41,0.4,0.389433851,0.399672125,0.500845469,0.509660646,0.46435201,0.491079276,0.479383297,0.486308505,0.42325503,0.43338348,0.299935346,0.292275574,0.285286885,0.474520508,0.445578591,0.547842788,0.533477721,0.551188217,0.484163241,0.439716758,0.610590224,0.504695586,0.556072139,0.506270938,0.622241542,0.571604706,0.405878377,..,..
"Venezuela, RB",CO2 emissions (metric tons per capita),4.97,4.96,5.05,4.903483459,5.13821392,5.376171233,5.515815212,5.478515899,5.212985486,5.362183135,5.436382067,5.533473051,5.243569974,5.300009817,5.501959172,5.419056073,5.14979676,5.386530887,5.365521523,5.695381417,5.483585317,6.128776694,6.031739961,5.924361472,5.335482743,4.890725782,4.573398423,4.366605662,3.71490552,2.549177461,..,..
Viet Nam,CO2 emissions (metric tons per capita),0.3,0.3,0.35,0.376579343,0.435822709,0.478884657,0.550243996,0.603905781,0.608393632,0.663707555,0.727496022,0.844152883,0.891155532,1.058661804,1.139111132,1.154583523,1.25712253,1.380499116,1.530071391,1.731327389,1.763041398,1.737483873,1.813975593,1.970982022,2.170935529,2.362002379,2.415262674,2.973267574,3.516553684,3.622818422,..,..
"Yemen, Rep.",CO2 emissions (metric tons per capita),0.59,0.61,0.55,0.578333952,0.629131631,0.623750338,0.651266738,0.675235348,0.73880339,0.765918875,0.794283756,0.772432617,0.871521705,0.888375272,0.926086936,0.930995316,0.956909348,0.964330077,1.024721645,0.95056934,0.832040956,0.739001226,0.949239094,0.907484271,0.434931646,0.312535329,0.292593851,0.332983406,0.318836545,0.275636855,..,..
